seq id	alignment start	alignment end	envelope start	envelope end	hmm acc	hmm name	type	hmm start	hmm end	hmm length	bit score	E-value	significance	clan
LDAH	44	303	43	303	PF10230.12	LIDHydrolase	Family	2	266	266.0	271.2	1.1e-80	1	CL0028
LRRC69	37	95	37	95	PF13855.9	LRR_8	Repeat	1	61	61.0	40.3	2.2e-10	1	CL0022
LRRC69	108	165	107	165	PF13855.9	LRR_8	Repeat	2	61	61.0	32.8	4.7e-08	1	CL0022
LRRC69	177	233	176	233	PF13855.9	LRR_8	Repeat	2	61	61.0	29.2	6.4e-07	1	CL0022
LRGUK	264	376	260	381	PF14580.9	LRR_9	Repeat	48	162	175.0	41.7	9.3e-11	1	CL0022
LRGUK	417	598	414	599	PF00625.24	Guanylate_kin	Domain	5	181	182.0	83.8	1.3e-23	1	CL0023
LMBRD2	4	549	2	549	PF04791.19	LMBR1	Family	3	513	513.0	626.6	4.1e-188	1	No_clan
LHX3	31	86	31	86	PF00412.25	LIM	Domain	1	58	58.0	53.7	2e-14	1	CL0167
LHX3	90	147	90	149	PF00412.25	LIM	Domain	1	56	58.0	59.6	2.9e-16	1	CL0167
LHX3	158	214	158	214	PF00046.32	Homeodomain	Domain	1	57	57.0	73.1	1.3e-20	1	CL0123
MYBBP1A	72	836	72	836	PF04931.16	DNA_pol_phi	Family	1	767	767.0	677.0	3.5e-203	1	No_clan
MBD1	3	67	1	88	PF01429.22	MBD	Domain	3	72	77.0	58.6	4.1e-16	1	CL0081
MBD1	169	215	168	215	PF02008.23	zf-CXXC	Domain	2	48	48.0	43.5	2.5e-11	1	No_clan
MBD1	219	262	217	262	PF02008.23	zf-CXXC	Domain	3	48	48.0	40.8	1.8e-10	1	No_clan
MBD1	331	377	330	377	PF02008.23	zf-CXXC	Domain	2	48	48.0	50.0	2.5e-13	1	No_clan
LSS	84	333	79	354	PF13249.9	SQHop_cyclase_N	Repeat	8	247	291.0	147.3	5.199999999999999e-43	1	CL0059
LSS	384	720	383	721	PF13243.9	SQHop_cyclase_C	Repeat	2	318	319.0	190.2	5e-56	1	CL0059
LYSMD3	69	99	68	110	PF01476.23	LysM	Domain	3	33	44.0	23.8	3.7e-05	1	CL0187
MAN1A2	187	625	187	626	PF01532.23	Glyco_hydro_47	Repeat	1	457	458.0	511.1	3e-153	1	CL0059
NDUFAF5	94	185	94	186	PF08241.15	Methyltransf_11	Domain	1	95	96.0	68.2	8e-19	1	CL0063
MCEE	49	160	49	160	PF13669.9	Glyoxalase_4	Family	1	109	109.0	72.9	2.6e-20	1	CL0104
MYADML2	18	147	17	148	PF01284.26	MARVEL	Domain	2	143	144.0	36.2	5.9e-09	1	CL0396
MYADML2	160	296	159	297	PF01284.26	MARVEL	Domain	2	143	144.0	51.5	1.1e-13	1	CL0396
LYRM2	20	78	20	78	PF05347.18	Complex1_LYR	Family	1	59	59.0	66.6	1.6e-18	1	CL0491
LTV1	11	206	11	239	PF04180.17	LTV	Family	1	235	381.0	163.7	1.2e-47	1	No_clan
LTV1	236	363	233	363	PF04180.17	LTV	Family	301	381	381.0	90.1	2.6999999999999997e-25	1	No_clan
MED24	1	987	1	987	PF11277.11	Med24_N	Family	1	998	998.0	1387.4	0.0	1	No_clan
MICAL3	87	124	86	141	PF01494.22	FAD_binding_3	Family	2	39	349.0	23.9	2.3e-05	1	CL0063
MICAL3	522	624	519	625	PF00307.34	CH	Domain	5	108	109.0	71.2	7.7e-20	1	CL0188
MICAL3	764	819	764	822	PF00412.25	LIM	Domain	1	55	58.0	33.3	4.6e-08	1	CL0167
MICAL3	1854	1987	1854	1988	PF12130.11	bMERB_dom	Domain	1	132	133.0	153.6	3.2e-45	1	No_clan
PILRA	36	149	36	150	PF07686.20	V-set	Domain	1	108	109.0	28.0	2.1e-06	1	CL0011
PIMREG	1	232	1	232	PF07326.14	RCS1	Family	1	232	232.0	401.8	1.0999999999999999e-120	1	No_clan
PIGU	11	394	10	394	PF06728.16	PIG-U	Family	2	381	381.0	383.7	9.9e-115	1	CL0111
PIGH	89	158	89	158	PF10181.12	PIG-H	Family	1	70	70.0	70.3	1e-19	1	No_clan
POMZP3	76	139	71	139	PF00100.26	Zona_pellucida	Family	197	259	259.0	35.4	1e-08	1	CL0159
PTPN4	33	96	33	97	PF09379.13	FERM_N	Domain	1	63	64.0	75.3	2.8e-21	1	CL0072
PTPN4	114	222	112	222	PF00373.21	FERM_M	Domain	3	116	116.0	77.9	8e-22	1	CL0632
PTPN4	226	314	226	316	PF09380.13	FERM_C	Domain	1	92	94.0	94.3	5e-27	1	CL0266
PTPN4	324	365	323	366	PF08736.14	FA	Family	2	43	44.0	52.6	3.5e-14	1	No_clan
PTPN4	518	601	517	602	PF00595.27	PDZ	Domain	2	81	82.0	71.9	4.6e-20	1	CL0466
PTPN4	679	910	679	910	PF00102.30	Y_phosphatase	Domain	1	235	235.0	261.7	6.4e-78	1	CL0031
PTBP1	81	144	38	152	PF13893.9	RRM_5	Domain	50	111	125.0	10.3	0.45	1	CL0221
PTBP1	178	258	173	260	PF11835.11	RRM_8	Domain	7	87	89.0	52.3	5.2e-14	1	CL0221
PTBP1	312	433	309	433	PF13893.9	RRM_5	Domain	4	125	125.0	158.1	8.2e-47	1	CL0221
PTBP1	458	518	456	521	PF00076.25	RRM_1	Domain	3	66	70.0	26.9	3.5e-06	1	CL0221
BTG1	11	125	11	125	PF07742.15	BTG	Family	1	117	117.0	149.6	2.9e-44	1	No_clan
BAGE3	1	28	1	28	PF08180.14	BAGE	Family	1	28	28.0	46.8	2.4e-12	1	No_clan
BTBD11	604	631	603	633	PF00023.33	Ank	Repeat	2	29	33.0	27.1	4.1e-06	1	CL0465
BTBD11	649	714	634	718	PF12796.10	Ank_2	Repeat	24	79	83.0	35.3	1.4e-08	1	CL0465
BTBD11	916	1020	914	1022	PF00651.34	BTB	Domain	4	109	111.0	75.1	5.2e-21	1	CL0033
CSTL1	37	115	30	123	PF00031.24	Cystatin	Domain	9	84	92.0	44.6	1.4e-11	1	CL0121
BCR	3	75	3	75	PF09036.13	Bcr-Abl_Oligo	Domain	1	73	73.0	134.3	1.1999999999999999e-39	1	No_clan
BCR	503	689	502	689	PF00621.23	RhoGEF	Domain	2	183	183.0	120.8	7.9e-35	1	No_clan
BCR	704	769	697	822	PF19057.3	PH_19	Domain	8	86	152.0	30.6	2.4e-07	1	CL0266
BCR	913	1007	911	1017	PF00168.33	C2	Domain	3	90	103.0	26.6	6.1e-06	1	CL0154
BCR	1068	1215	1068	1216	PF00620.30	RhoGAP	Domain	1	148	149.0	162.3	7.6e-48	1	CL0409
KAT14	672	754	659	763	PF13673.10	Acetyltransf_10	Domain	29	110	128.0	39.5	5.1e-10	1	CL0257
BPIFA2	62	227	54	227	PF01273.28	LBP_BPI_CETP	Family	10	164	164.0	111.4	3.4000000000000003e-32	1	CL0648
CUL1	21	658	21	670	PF00888.25	Cullin	Repeat	1	608	620.0	653.3	4.5e-196	1	CL0020
CUL1	706	766	706	768	PF10557.12	Cullin_Nedd8	Domain	1	61	63.0	90.7	4.9999999999999996e-26	1	CL0123
BPIFA3	52	219	45	219	PF01273.28	LBP_BPI_CETP	Family	12	164	164.0	90.1	1.3e-25	1	CL0648
CYBRD1	49	185	49	185	PF03188.19	Cytochrom_B561	Family	1	137	137.0	156.0	6.699999999999999e-46	1	CL0328
CUL2	14	644	14	644	PF00888.25	Cullin	Repeat	1	620	620.0	571.6	2.5999999999999996e-171	1	CL0020
CUL2	675	735	675	737	PF10557.12	Cullin_Nedd8	Domain	1	61	63.0	91.6	2.7e-26	1	CL0123
CIT	98	360	97	360	PF00069.28	Pkinase	Domain	2	264	264.0	199.5	7e-59	1	CL0016
CIT	1445	1562	1444	1563	PF00169.32	PH	Domain	2	104	105.0	40.4	3.8e-10	1	CL0266
CIT	1602	1855	1601	1861	PF00780.25	CNH	Family	2	237	254.0	222.6	7.600000000000001e-66	1	No_clan
CYFIP1	64	273	59	303	PF07159.15	CYRIA-B_Rac1-bd	Domain	17	244	301.0	30.4	2.3e-07	1	No_clan
CYFIP1	389	1222	389	1222	PF05994.14	FragX_IP	Family	1	842	842.0	1315.5	0.0	1	CL0715
CUL4A	63	660	63	660	PF00888.25	Cullin	Repeat	1	620	620.0	701.5	1.2e-210	1	CL0020
CUL4A	691	751	691	751	PF10557.12	Cullin_Nedd8	Domain	1	63	63.0	80.2	9.7e-23	1	CL0123
CYFIP2	64	274	59	303	PF07159.15	CYRIA-B_Rac1-bd	Domain	17	245	301.0	33.7	2.4e-08	1	No_clan
CYFIP2	388	557	388	561	PF05994.14	FragX_IP	Family	1	169	842.0	217.4	3.6e-64	1	CL0715
CYFIP2	581	1246	577	1246	PF05994.14	FragX_IP	Family	168	842	842.0	1077.2	0.0	1	CL0715
C20orf85	16	135	16	135	PF14945.9	LLC1	Family	1	119	119.0	171.1	1.2e-50	1	No_clan
C20orf96	106	362	105	362	PF15397.9	DUF4618	Family	2	258	258.0	367.3	4.1000000000000004e-110	1	No_clan
CATSPER2	108	350	107	352	PF00520.34	Ion_trans	Family	2	243	245.0	114.3	5.5e-33	1	CL0030
BARGIN	41	258	36	262	PF03114.21	BAR	Domain	29	235	239.0	112.2	3.3e-32	1	CL0145
BARGIN	300	443	298	444	PF00620.30	RhoGAP	Domain	3	148	149.0	147.2	3.2999999999999998e-43	1	CL0409
BARGIN	592	670	591	671	PF13242.9	Hydrolase_like	Domain	2	74	75.0	69.9	1.6e-19	1	CL0137
BOLL	35	103	35	104	PF00076.25	RRM_1	Domain	1	69	70.0	71.9	3.2e-20	1	CL0221
B3GAT2	101	304	101	304	PF03360.19	Glyco_transf_43	Family	1	214	214.0	235.0	8.299999999999999e-70	1	CL0110
AXDND1	212	371	200	395	PF10211.12	Ax_dynein_light	Family	25	162	187.0	35.5	9.6e-09	1	No_clan
CATSPERD	41	766	41	766	PF15020.9	CATSPERD	Family	1	729	729.0	1432.2	0.0	1	No_clan
CT45A2	121	183	121	183	PF15300.9	INT_SG_DDX_CT_C	Family	1	63	63.0	87.4	3.6999999999999996e-25	1	No_clan
CUL9	366	439	366	440	PF11515.11	Cul7	Family	1	77	78.0	111.0	2.8e-32	1	CL0049
CUL9	1183	1299	1159	1318	PF03256.19	ANAPC10	Family	43	162	185.0	35.9	5.9e-09	1	CL0202
CUL9	1305	1821	1282	1835	PF00888.25	Cullin	Repeat	173	602	620.0	81.0	8.6e-23	1	CL0020
CUL9	2141	2203	2140	2203	PF01485.24	IBR	Domain	2	65	65.0	29.1	8.6e-07	1	CL0229
CUL9	2233	2275	2219	2279	PF01485.24	IBR	Domain	18	62	65.0	33.7	3.1e-08	1	CL0229
CT45A3	121	183	121	183	PF15300.9	INT_SG_DDX_CT_C	Family	1	63	63.0	85.4	1.5999999999999999e-24	1	No_clan
CATSPERE	458	929	415	938	PF15020.9	CATSPERD	Family	215	704	729.0	97.0	9.3e-28	1	No_clan
CATSPERG	6	977	6	977	PF15064.9	CATSPERG	Family	1	971	971.0	1865.4	0.0	1	No_clan
CT45A7	121	183	121	183	PF15300.9	INT_SG_DDX_CT_C	Family	1	63	63.0	85.4	1.5999999999999999e-24	1	No_clan
SLC4A3	350	618	350	619	PF07565.16	Band_3_cyto	Domain	1	261	262.0	345.8	2e-103	1	CL0340
SLC4A3	681	1161	680	1161	PF00955.24	HCO3_cotransp	Family	2	498	498.0	656.4	3.2e-197	1	CL0062
CT45A8	121	183	121	183	PF15300.9	INT_SG_DDX_CT_C	Family	1	63	63.0	87.4	3.6999999999999996e-25	1	No_clan
CT45A9	121	183	121	183	PF15300.9	INT_SG_DDX_CT_C	Family	1	63	63.0	87.4	3.6999999999999996e-25	1	No_clan
AXIN2	10	75	9	75	PF16646.8	AXIN1_TNKS_BD	Disordered	2	72	72.0	87.1	1.0000000000000001e-24	1	No_clan
AXIN2	81	199	81	199	PF00615.22	RGS	Domain	1	118	118.0	95.5	2.8e-27	1	CL0272
AXIN2	433	469	433	469	PF08833.13	Axin_b-cat_bind	Motif	1	37	37.0	66.3	1.7e-18	1	No_clan
AXIN2	764	839	763	839	PF00778.20	DIX	Family	2	77	77.0	90.9	3.7e-26	1	CL0072
SLC7A9	30	439	30	449	PF13520.9	AA_permease_2	Family	1	418	427.0	210.5	4.2e-62	1	CL0062
CT47A1	1	278	1	278	PF15623.9	CT47	Family	1	282	282.0	408.7	1.9e-122	1	No_clan
CT47B1	1	288	1	289	PF15623.9	CT47	Family	1	281	282.0	405.3	2e-121	1	No_clan
B3GALT1	93	281	92	283	PF01762.24	Galactosyl_T	Family	2	193	195.0	204.9	1.1000000000000001e-60	1	CL0110
B3GALT2	75	154	75	154	PF19341.2	B3GALT2_N	Family	1	82	82.0	105.9	1.5000000000000001e-30	1	No_clan
B3GALT2	166	357	165	359	PF01762.24	Galactosyl_T	Family	2	193	195.0	223.7	2.0000000000000002e-66	1	CL0110
BORA	7	206	7	212	PF15280.9	BORA_N	Family	1	216	223.0	254.5	9.3e-76	1	No_clan
GPS1	127	308	127	309	PF10602.12	RPN7	Repeat	1	173	174.0	210.0	2.1e-62	1	CL0020
GPS1	324	426	324	428	PF01399.30	PCI	Domain	1	103	105.0	60.5	2e-16	1	CL0123
CCAR2	55	112	55	112	PF14444.9	S1-like	Domain	1	58	58.0	102.5	1.0000000000000001e-29	1	CL0021
CCAR2	238	314	234	315	PF19257.2	BURAN	Domain	5	87	88.0	55.7	7e-15	1	No_clan
CCAR2	340	452	340	457	PF14443.9	DBC1	Domain	1	118	123.0	143.9	2.4e-42	1	No_clan
CCAR2	511	560	503	560	PF19256.2	LAIKA	Domain	9	68	68.0	48.6	5.8e-13	1	No_clan
CFAP97D2	27	96	27	98	PF13879.9	Hmw_CFAP97	Family	1	70	102.0	53.9	2.6e-14	1	No_clan
CACNG3	7	195	6	196	PF00822.23	PMP22_Claudin	Family	2	165	166.0	170.9	2.2e-50	1	CL0375
CYP2G1P	1	142	1	143	PF00067.25	p450	Domain	321	462	463.0	168.5	2.3e-49	1	No_clan
CA4	41	284	37	285	PF00194.24	Carb_anhydrase	Domain	5	253	254.0	270.9	1.3e-80	1	No_clan
CABP2	82	110	82	110	PF00036.35	EF-hand_1	Domain	1	29	29.0	27.6	1.3e-06	1	CL0220
CABP2	156	219	155	219	PF13499.9	EF-hand_7	Domain	3	71	71.0	60.0	2.5e-16	1	CL0220
CHI3L2	28	365	28	365	PF00704.31	Glyco_hydro_18	Domain	1	312	312.0	288.9	7.200000000000001e-86	1	CL0058
BYSL	143	430	141	431	PF05291.14	Bystin	Family	3	291	292.0	457.7	1.6999999999999998e-137	1	No_clan
CCR4	56	304	56	304	PF00001.24	7tm_1	Family	1	264	264.0	175.7	1.2e-51	1	CL0192
CYP4F22	60	520	60	524	PF00067.25	p450	Domain	1	459	463.0	410.8	7.4e-123	1	No_clan
CSF3R	24	110	24	110	PF06328.14	Lep_receptor_Ig	Domain	1	86	86.0	112.2	9e-33	1	CL0159
CSF3R	532	607	528	612	PF00041.24	fn3	Domain	5	80	85.0	31.3	2.1e-07	1	CL0159
FASN	1	238	1	239	PF00109.29	ketoacyl-synt	Domain	1	252	253.0	242.9	4.2e-72	1	CL0046
FASN	243	359	243	360	PF02801.25	Ketoacyl-synt_C	Domain	1	118	119.0	128.6	1.3000000000000001e-37	1	CL0046
FASN	362	472	362	472	PF16197.8	KAsynt_C_assoc	Family	1	112	112.0	120.8	4.0999999999999997e-35	1	CL0046
FASN	493	809	493	810	PF00698.24	Acyl_transf_1	Domain	1	318	319.0	387.7	5.2e-116	1	CL0323
FASN	872	1065	865	1108	PF14765.9	PS-DH	Domain	27	250	297.0	65.1	6.5e-18	1	CL0050
FASN	1244	1342	1243	1342	PF08242.15	Methyltransf_12	Domain	2	99	99.0	32.4	1.3e-07	1	CL0063
FASN	1679	1814	1679	1816	PF00107.29	ADH_zinc_N	Domain	1	128	130.0	62.7	3.5e-17	1	CL0063
FASN	1886	2064	1885	2065	PF08659.13	KR	Family	2	179	180.0	160.6	3.7999999999999997e-47	1	CL0063
FASN	2126	2187	2125	2192	PF00550.28	PP-binding	Domain	2	60	67.0	38.9	8.4e-10	1	CL0314
FASN	2242	2500	2242	2501	PF00975.23	Thioesterase	Domain	1	229	230.0	225.1	1.4e-66	1	CL0028
FMO2	2	532	2	533	PF00743.22	FMO-like	Family	1	531	532.0	981.1	1.2000000000000001e-295	1	CL0063
FASTK	278	343	277	346	PF06743.18	FAST_1	Family	2	69	72.0	52.4	4e-14	1	No_clan
FASTK	355	444	355	444	PF08368.15	FAST_2	Family	1	89	89.0	59.2	4.9e-16	1	No_clan
FASTK	483	536	481	536	PF08373.13	RAP	Domain	5	58	58.0	29.7	5.1e-07	1	CL0236
FGD3	161	339	161	339	PF00621.23	RhoGEF	Domain	1	183	183.0	157.6	4.1e-46	1	No_clan
FGD3	372	468	371	469	PF00169.32	PH	Domain	2	104	105.0	47.8	1.8e-12	1	CL0266
FGD3	530	584	527	587	PF01363.24	FYVE	Domain	4	64	69.0	45.4	7.3e-12	1	CL0390
MS4A2	60	203	60	204	PF04103.18	CD20	Family	1	155	156.0	101.0	7.1e-29	1	CL0347
FIGNL1	437	567	437	567	PF00004.32	AAA	Domain	1	132	132.0	130.0	7.900000000000001e-38	1	CL0023
FIGNL1	637	671	625	671	PF09336.13	Vps4_C	Domain	27	61	61.0	31.1	1.8e-07	1	CL0671
FIGNL2	428	555	428	557	PF00004.32	AAA	Domain	1	130	132.0	65.0	9.5e-18	1	CL0023
FGF23	42	133	39	150	PF00167.21	FGF	Domain	5	93	125.0	75.3	4.4e-21	1	CL0066
FGFR3	166	245	160	245	PF07679.19	I-set	Domain	12	90	90.0	55.8	3.8e-15	1	CL0011
FGFR3	261	343	252	343	PF13927.9	Ig_3	Domain	9	79	79.0	42.6	7.1e-11	1	CL0011
FGFR3	472	748	472	748	PF07714.20	PK_Tyr_Ser-Thr	Domain	1	259	259.0	347.0	6.200000000000001e-104	1	CL0016
FAAP20	35	139	35	139	PF15751.8	FANCA_interact	Family	1	108	108.0	144.3	1.9e-42	1	No_clan
FAAP20	144	178	144	178	PF15750.8	UBZ_FAAP20	Family	1	35	35.0	78.0	3.7000000000000005e-22	1	CL0361
FOXI2	102	186	101	187	PF00250.21	Forkhead	Domain	2	87	88.0	130.0	2.9e-38	1	CL0123
GIGYF2	536	580	536	580	PF02213.19	GYF	Domain	1	45	45.0	73.7	7.1e-21	1	CL0673
GDPD1	45	173	45	202	PF03009.20	GDPD	Family	1	134	259.0	90.0	2.1999999999999997e-25	1	CL0384
GNS	47	384	47	384	PF00884.26	Sulfatase	Family	1	309	309.0	233.4	4.2e-69	1	CL0088
GOLGA6D	217	359	217	363	PF15070.9	GOLGA2L5	Coiled-coil	1	146	528.0	98.7	3.9000000000000004e-28	1	No_clan
GOLGA6D	461	535	460	536	PF15070.9	GOLGA2L5	Coiled-coil	283	359	528.0	36.4	2.9e-09	1	No_clan
GOLGA6D	532	628	529	628	PF15070.9	GOLGA2L5	Coiled-coil	430	528	528.0	77.1	1.4e-21	1	No_clan
GPC5	13	568	12	570	PF01153.22	Glypican	Family	2	553	555.0	625.7	8.8e-188	1	CL0644
HEMK1	43	115	43	115	PF17827.4	PrmC_N	Domain	1	71	71.0	51.5	1.2e-13	1	No_clan
HEMK1	163	248	153	256	PF05175.17	MTS	Domain	35	112	170.0	44.1	1.8e-11	1	CL0063
MRPL58	69	201	66	201	PF00472.23	RF-1	Family	4	116	116.0	68.6	4.6e-19	1	CL0337
IGLL5	117	201	117	202	PF07654.18	C1-set	Domain	1	85	86.0	107.7	3.1999999999999997e-31	1	CL0011
IL10	6	174	5	174	PF00726.20	IL10	Domain	2	170	170.0	346.5	2.1e-104	1	CL0053
IFRD2	111	405	100	405	PF05004.16	IFRD	Repeat	5	307	307.0	305.9	2.8e-91	1	CL0020
IFRD2	450	503	450	503	PF04836.15	IFRD_C	Family	1	52	52.0	77.3	1.1e-21	1	No_clan
LPAR2	47	292	46	292	PF00001.24	7tm_1	Family	2	264	264.0	115.5	2.6000000000000003e-33	1	CL0192
MCMDC2	303	435	294	440	PF00493.26	MCM	Domain	16	152	224.0	23.6	2.5e-05	1	CL0023
MCMDC2	540	622	538	622	PF17855.4	MCM_lid	Domain	3	87	87.0	28.9	1.2e-06	1	CL0671
LYPD3	33	86	33	114	PF00021.24	UPAR_LY6	Domain	1	52	77.0	21.5	0.00032	1	CL0117
LYPD3	140	222	140	222	PF00021.24	UPAR_LY6	Domain	1	77	77.0	55.0	1.1e-14	1	CL0117
MBLAC1	77	129	71	135	PF00753.30	Lactamase_B	Domain	15	67	197.0	45.1	1.3e-11	1	CL0381
MCM3	17	102	13	104	PF14551.9	MCM_N	Domain	2	103	105.0	42.8	6.9e-11	1	No_clan
MCM3	114	244	110	245	PF17207.6	MCM_OB	Domain	3	125	126.0	116.2	9e-34	1	CL0021
MCM3	281	505	280	505	PF00493.26	MCM	Domain	2	224	224.0	319.9	6.3e-96	1	CL0023
MCM3	567	650	566	653	PF17855.4	MCM_lid	Domain	2	84	87.0	76.6	1.7e-21	1	CL0671
MCMBP	36	631	36	631	PF09739.12	MCM_bind	Family	1	582	582.0	791.6	4.5e-238	1	No_clan
MCM5	32	129	32	130	PF14551.9	MCM_N	Domain	1	104	105.0	69.9	2.7e-19	1	No_clan
MCM5	136	272	136	273	PF17207.6	MCM_OB	Domain	1	125	126.0	131.7	1.4e-38	1	CL0021
MCM5	319	540	318	540	PF00493.26	MCM	Domain	2	224	224.0	327.1	4e-98	1	CL0023
MCM5	558	647	557	648	PF17855.4	MCM_lid	Domain	2	86	87.0	95.8	1.8e-27	1	CL0671
MCM8	207	338	206	339	PF17207.6	MCM_OB	Domain	2	125	126.0	88.1	4.5e-25	1	CL0021
MCM8	391	611	389	613	PF00493.26	MCM	Domain	3	222	224.0	291.2	3.8e-87	1	CL0023
MCM8	665	748	664	748	PF17855.4	MCM_lid	Domain	2	87	87.0	93.4	9.6e-27	1	CL0671
MGAM	90	133	90	133	PF00088.21	Trefoil	Domain	1	43	43.0	42.9	3.5e-11	1	CL0630
MGAM	150	260	150	260	PF16863.8	NtCtMGAM_N	Domain	1	114	114.0	117.7	3.1000000000000002e-34	1	CL0103
MGAM	349	820	349	821	PF01055.29	Glyco_hydro_31	Family	1	443	444.0	527.6	3.2000000000000004e-158	1	CL0058
MGAM	959	998	957	999	PF00088.21	Trefoil	Domain	5	42	43.0	34.5	1.4e-08	1	CL0630
MGAM	1015	1128	1014	1128	PF16863.8	NtCtMGAM_N	Domain	2	114	114.0	99.2	1.6000000000000001e-28	1	CL0103
MGAM	1215	1717	1215	1717	PF01055.29	Glyco_hydro_31	Family	1	444	444.0	515.7	1.3e-154	1	CL0058
MGAM	1855	1894	1853	1895	PF00088.21	Trefoil	Domain	5	42	43.0	31.6	1.2e-07	1	CL0630
MGAM	1911	2024	1910	2024	PF16863.8	NtCtMGAM_N	Domain	2	114	114.0	100.0	9.9e-29	1	CL0103
MGAM	2111	2613	2111	2613	PF01055.29	Glyco_hydro_31	Family	1	444	444.0	514.2	3.8e-154	1	CL0058
MXI1	69	120	68	120	PF00010.29	HLH	Domain	2	54	54.0	44.1	1.6e-11	1	No_clan
MYL10	101	133	93	134	PF13833.9	EF-hand_8	Domain	2	34	54.0	15.9	0.0088	1	CL0220
NEURL1	65	217	65	217	PF07177.15	Neuralized	Domain	1	150	150.0	134.3	3.4e-39	1	CL0004
NEURL1	296	447	296	447	PF07177.15	Neuralized	Domain	1	150	150.0	130.6	4.8e-38	1	CL0004
NEURL1	519	566	518	567	PF13920.9	zf-C3HC4_3	Domain	3	49	50.0	47.0	1.8e-12	1	CL0229
NEURL1B	41	192	41	193	PF07177.15	Neuralized	Domain	1	149	150.0	143.4	5.4e-42	1	CL0004
NEURL1B	282	425	282	433	PF07177.15	Neuralized	Domain	1	143	150.0	115.2	2.8000000000000002e-33	1	CL0004
NEURL1B	500	549	499	549	PF13920.9	zf-C3HC4_3	Domain	2	50	50.0	50.1	2e-13	1	CL0229
CHL1	35	113	35	113	PF13927.9	Ig_3	Domain	2	79	79.0	38.8	1.1e-09	1	CL0011
CHL1	241	314	234	314	PF13927.9	Ig_3	Domain	2	79	79.0	51.1	1.6e-13	1	CL0011
CHL1	330	405	330	405	PF13927.9	Ig_3	Domain	1	79	79.0	45.0	1.3e-11	1	CL0011
CHL1	431	511	423	511	PF07679.19	I-set	Domain	8	90	90.0	43.1	3.6e-11	1	CL0011
CHL1	524	599	519	604	PF00047.28	ig	Domain	6	80	87.0	28.8	1.1e-06	1	CL0011
CHL1	613	698	613	698	PF00041.24	fn3	Domain	1	85	85.0	50.3	2.5e-13	1	CL0159
CHL1	714	795	713	796	PF00041.24	fn3	Domain	2	83	85.0	37.6	2.3e-09	1	CL0159
CHL1	818	904	811	904	PF00041.24	fn3	Domain	8	85	85.0	28.1	2e-06	1	CL0159
CHL1	918	1004	917	1005	PF00041.24	fn3	Domain	2	84	85.0	45.5	8.1e-12	1	CL0159
CHL1	1104	1189	1104	1189	PF13882.9	Bravo_FIGEY	Domain	1	88	88.0	99.9	1.6000000000000001e-28	1	No_clan
NCK2	8	53	8	53	PF00018.31	SH3_1	Domain	1	48	48.0	47.8	8.6e-13	1	CL0010
NCK2	118	165	118	166	PF14604.9	SH3_9	Domain	1	48	49.0	52.9	2.9e-14	1	CL0010
NCK2	203	249	201	249	PF00018.31	SH3_1	Domain	3	48	48.0	52.2	3.6e-14	1	CL0010
NCK2	285	359	285	359	PF00017.27	SH2	Domain	1	77	77.0	75.6	2.6e-21	1	CL0541
NKX3-1	125	181	125	181	PF00046.32	Homeodomain	Domain	1	57	57.0	72.5	2e-20	1	CL0123
NLK	141	427	138	427	PF00069.28	Pkinase	Domain	4	264	264.0	215.4	9.8e-64	1	CL0016
OLFM2	26	121	25	121	PF12308.11	Noelin-1	Family	2	100	100.0	140.8	1.3e-41	1	No_clan
OLFM2	198	443	198	444	PF02191.19	OLF	Repeat	1	245	246.0	296.6	1.6e-88	1	CL0434
NIPBL	1794	1835	1794	1835	PF12765.10	Cohesin_HEAT	Repeat	1	42	42.0	40.3	2.9e-10	1	CL0020
NIPBL	2275	2455	2275	2456	PF12830.10	Nipped-B_C	Repeat	1	189	190.0	226.5	2.9e-67	1	CL0020
NIPA2	8	302	8	302	PF05653.17	Mg_trans_NIPA	Family	1	295	295.0	487.6	1.2e-146	1	CL0184
NCOA2	119	175	115	215	PF00989.28	PAS	Domain	6	62	113.0	29.8	5.2e-07	1	CL0183
NCOA2	268	378	267	379	PF14598.9	PAS_11	Domain	2	112	113.0	105.6	1.5000000000000001e-30	1	CL0183
NCOA2	463	585	463	587	PF16665.8	NCOA_u2	Disordered	1	117	119.0	129.4	9e-38	1	No_clan
NCOA2	636	709	636	709	PF08832.13	SRC-1	Domain	1	92	92.0	69.0	5.4e-19	1	No_clan
NCOA2	731	816	731	816	PF16279.8	DUF4927	Family	1	89	89.0	107.7	4.899999999999999e-31	1	No_clan
NCOA2	1071	1117	1071	1117	PF08815.13	Nuc_rec_co-act	Domain	1	49	49.0	84.0	5.199999999999999e-24	1	No_clan
NCOA2	1281	1338	1281	1338	PF07469.15	DUF1518	Domain	1	58	58.0	89.5	1.4e-25	1	No_clan
NCOA6	47	189	47	190	PF13820.9	Nucleic_acid_bd	Family	1	143	144.0	182.3	4.6e-54	1	No_clan
NIPAL4	56	347	54	348	PF05653.17	Mg_trans_NIPA	Family	3	294	295.0	394.5	2.8000000000000003e-118	1	CL0184
NLRP9	10	85	10	86	PF02758.19	PYRIN	Domain	1	74	75.0	89.5	1.2e-25	1	CL0041
NLRP9	146	312	146	314	PF05729.15	NACHT	Domain	1	164	166.0	119.7	1.2e-34	1	CL0023
